timestamp,co
2018-01-03 16:00:00,0.29827361568867206
2018-01-04 00:00:00,3.570709116247256
2018-01-04 08:00:00,-3.3309966070052845
2018-01-04 16:00:00,6.038425412290399
2018-01-05 00:00:00,-3.1750069442331488
2018-01-05 08:00:00,-1.4470699501779865
2018-01-05 16:00:00,2.2906566045721255
2018-01-06 00:00:00,0.9362914209325991
2018-01-06 08:00:00,-0.21522025275003812
2018-01-06 16:00:00,5.50685548850899
2018-01-07 00:00:00,0.7970388464407496
2018-01-07 08:00:00,1.7276209548238055
2018-01-07 16:00:00,5.031522181349301
2018-01-08 00:00:00,-9.233832901691235
2018-01-08 08:00:00,4.917709981043456
2018-01-08 16:00:00,5.289942824396678
2018-01-09 00:00:00,-0.7889676389977298
2018-01-09 08:00:00,6.004281752198647
2018-01-09 16:00:00,1.3527101773457422
2018-01-10 00:00:00,2.1822002725159773
2018-01-10 08:00:00,-6.805616133989526
2018-01-10 16:00:00,-1.396858685337166
2018-01-11 00:00:00,-0.1857629773767652
2018-01-11 08:00:00,-5.4820471927857
2018-01-11 16:00:00,5.606608534659405
2018-01-12 00:00:00,-0.2587366822787411
2018-01-12 08:00:00,2.635440623145698
2018-01-12 16:00:00,5.1480123157799875
2018-01-13 00:00:00,1.7831880879143154
2018-01-13 08:00:00,2.0898115452088746
2018-01-13 16:00:00,-3.41669049900027
2018-01-14 00:00:00,-5.802729804235689
2018-01-14 08:00:00,6.341701451928907
2018-01-14 16:00:00,-3.199777834887958
2018-01-15 00:00:00,0.6698369755106842
2018-01-15 08:00:00,-2.5979121403294134
2018-01-15 16:00:00,-8.588450777603995
2018-01-16 00:00:00,-0.9255422793647383
2018-01-16 08:00:00,-8.018050809012362
2018-01-16 16:00:00,-2.1948830545404903
2018-01-17 00:00:00,-12.308101277011408
2018-01-17 08:00:00,15.00816576345321
2018-01-17 16:00:00,-4.405517674598677
2018-01-18 00:00:00,9.051101302739172
2018-01-18 08:00:00,-5.075001205809515
2018-01-18 16:00:00,0.6624726566673718
2018-01-19 00:00:00,2.349571155318687
2018-01-19 08:00:00,-0.34844747546100313
2018-01-19 16:00:00,6.348396287241025
2018-01-20 00:00:00,0.2480623508478592
2018-01-20 08:00:00,1.4377345858095174
2018-01-20 16:00:00,-6.478908170758629
2018-01-21 00:00:00,-0.5787498101975351
2018-01-21 08:00:00,0.25341821909754103
2018-01-21 16:00:00,1.6787486570454284
2018-01-22 00:00:00,-8.267768166154006
2018-01-22 08:00:00,2.8249044624783757
2018-01-22 16:00:00,-3.089313052238171
2018-01-23 00:00:00,2.7900913188554135
2018-01-23 08:00:00,-0.4910474676089037
2018-01-23 16:00:00,1.2723721536004386
2018-01-24 00:00:00,1.0788914130805072
2018-01-24 08:00:00,2.9226490580351605
2018-01-24 16:00:00,1.3024989125049293
2018-01-25 00:00:00,-2.790723397318127
2018-01-25 08:00:00,1.4203280139980363
2018-01-25 16:00:00,-1.1444633940706812
2018-01-26 00:00:00,1.7269514712925953
2018-01-26 08:00:00,-0.8385094203073324
2018-01-26 16:00:00,1.3513712102833217
2018-01-27 00:00:00,1.6184951392364468
2018-01-27 08:00:00,1.619164622767657
2018-01-27 16:00:00,4.2964292640798
2018-01-28 00:00:00,2.6923467232986287
2018-01-28 08:00:00,1.9518979377794454
2018-01-28 16:00:00,-4.528702644341481
2018-01-29 00:00:00,1.2763890547877152
2018-01-29 08:00:00,-1.725575099161693
2018-01-29 16:00:00,-0.12417049250536322
2018-01-30 00:00:00,-4.1350463279895004
2018-01-30 08:00:00,-1.7945319028764075
2018-01-30 16:00:00,1.8454500563169125
2018-01-31 00:00:00,-0.6410117786001321
2018-01-31 08:00:00,1.5388265990223535
2018-01-31 16:00:00,0.7588782851617208
2018-02-01 00:00:00,-3.8732782672860573
2018-02-01 08:00:00,-2.472718719992979
2018-02-01 16:00:00,-7.347897794270314
2018-02-02 00:00:00,2.72381244926554
2018-02-02 08:00:00,-3.399283927188789
2018-02-02 16:00:00,0.07466611626425756
2018-02-03 00:00:00,2.3823758483480186
2018-02-03 08:00:00,0.8432332100942934
2018-02-03 16:00:00,-1.1699037682566928
2018-02-04 00:00:00,-6.286766397301133
2018-02-04 08:00:00,-2.359576003218359
2018-02-04 16:00:00,-0.09672166772572098
2018-02-05 00:00:00,-5.915203037479121
2018-02-05 08:00:00,-2.261831407661574
2018-02-05 16:00:00,-7.8861625533638176
2018-02-06 00:00:00,10.887494628850504
2018-02-06 08:00:00,2.484137345092057
2018-02-06 16:00:00,-0.5887920631656886
2018-02-07 00:00:00,3.092028391431501
2018-02-07 08:00:00,-4.189274494017575
2018-02-07 16:00:00,1.9190932447501061
2018-02-08 00:00:00,4.2790226922683186
2018-02-09 08:00:00,2.154081964205117
2018-02-09 16:00:00,1.4002435080617142
2018-02-10 00:00:00,-4.542761798496896
2018-02-10 08:00:00,1.4310397504974075
2018-02-10 16:00:00,-4.502592786624244
2018-02-11 00:00:00,4.499282774036682
2018-02-11 08:00:00,-2.801435133817506
2018-02-11 16:00:00,2.5182810051838094
2018-02-12 00:00:00,0.7495055157247776
2018-02-12 08:00:00,0.6597947225425231
2018-02-12 16:00:00,-1.5829751070137847
2018-02-13 00:00:00,-0.4080315097387592
2018-02-13 08:00:00,0.3692388699970249
2018-02-13 16:00:00,1.9097204753131554
2018-02-14 00:00:00,2.227055669107093
2018-02-14 08:00:00,1.0795608966117252
2018-02-14 16:00:00,1.3266003196285205
2018-02-15 00:00:00,-0.3035920788698721
2018-02-15 08:00:00,-0.6182493385389691
